name,type,location,address,open_time
北京市监狱管理局中心医院,医院,"116.370449,39.871517",右安门东街9号,
中康中西医结合医院,医院,"116.387957,39.861001",西罗园四区34号,
北京同仁堂第二中医医院(沙子口路),医院,"116.415551,39.854305",南三环中路20号北京同仁堂第二中医医院旁,
恩生堂刘家窑中医医院,医院,"116.424097,39.851261",横七条44号院1号商业,
西城区虎坊路社区卫生服务站,医院,"116.387394,39.884105",寿长街3条甲51号附近,
北京莱佛士医院,医院,"116.450177,39.948310",左家庄街道新源里16号琨莎中心一座105室,
北京广仁中西医结合医院(南磨房路),医院,"116.463473,39.883144",劲松农光里112号楼南综合楼,
月坛社区卫生服务中心,医院,"116.349060,39.902317",真武庙六里7号,
东城中医医院,医院,"116.413443,39.961734",和平里兴化路11号,
首都医科大学附属北京中医医院景美办公楼,医院,"116.408242,39.928966",美术馆后街69号,
北京中方中医医院,医院,"116.411509,39.860313",定安里27号,
右安门社区卫生服务中心,医院,"116.368805,39.867029",右安门外开阳里二街5号,
中国中医科学院针灸研究所,医院,"116.428338,39.938814",中国中医科学院,
北京军颐中医医院,医院,"116.351728,39.875294",广安门南街54号,
东城区外交部街社区卫生服务站,医院,"116.426398,39.912976",外交部街甲1号,
北京华生康复医院,医院,"116.411739,39.850142",光彩路1号院6-7号楼,
北京丰台右安门医院,医院,"116.361502,39.859276",右安门外大街199号,
北京市普仁医院东院区,医院,"116.435707,39.895489",MOHO国际写字楼西门旁,
西城区椿树园社区卫生服务站,医院,"116.378108,39.894975",前青厂胡同椿树园小区3号楼甲3号一层,
北京市朝阳区六里屯社区卫生服务中心,医院,"116.472195,39.928628",团结湖水碓子东路15号院25号楼,
西罗园社区卫生服务中心,医院,"116.394601,39.858514",西罗园一区26号,
东城区多福巷社区卫生服务站,医院,"116.415256,39.922013",报房胡同与大豆腐巷交叉口东20米,
什刹海社区卫生服务中心,医院,"116.374216,39.940312",新街口正觉夹道甲13号,
北京市朝阳区朝外街道雅宝里社区卫生服务站,医院,"116.436091,39.917523",朝阳门南大街20号楼,
北京京师中医医院,医院,"116.469248,39.932689",北京城区团结湖北三条甲4号东院,
北京核工业医院(总部院区),医院,"116.339282,39.913190",三里河南四巷2号,
北京市肛肠医院,医院,"116.380225,39.959576",德外大街16号,
北京开阳中医医院,医院,"116.365371,39.865585",开阳里三街1号(景风门地铁站E口步行180米),
东城区吉祥社区卫生服务站,医院,"116.404714,39.932130",北河胡同2号(南锣鼓巷地铁站F东北口步行270米),
北京市东四中医医院,医院,"116.419713,39.929860",东四六条甲62号,
同仁堂中医医院贵宾门诊,医院,"116.409660,39.898422",西打磨厂街46号同仁堂中医医院,
北京市朝阳区三里屯第二社区卫生服务中心,医院,"116.447023,39.943000",亮马河南路16号国医汇,
北京市西城区展览路社区卫生服务中心(阜外北街),医院,"116.346483,39.923877",阜成门外北街201号,
中国人民解放军火箭军特色医学中心,医院,"116.372456,39.956684",新街口外大街16号院,
北京博爱医院,医院,"116.378244,39.849336",角门北路10号,
劲松医院,医院,"116.453274,39.881780",劲松五区501号,
东城区朝内头条社区卫生服务站,医院,"116.427310,39.925182",东四街道朝内大街97号后门,
东城区铁辘轳把社区卫生服务站,医院,"116.433841,39.897806",东花市大街33号,
展览路医院,医院,"116.349072,39.937415",桃柳园西巷16号,
北京和平中西医结合医院,医院,"116.430916,39.960113",和平里北街5号(柳芳地铁站A西口步行370米),
光华医院,医院,"116.467199,39.919206",金台西路呼家楼南里1号1层,
北京华大中医院,医院,"116.455655,39.882754",劲松中街405号,
东城区幸福家园社区卫生服务站,医院,"116.429827,39.891037",幸福家园19号楼1101-1102号,
应急总医院(本院区),医院,"116.436761,39.960263",西坝河南里29号楼(柳芳地铁站B东口步行480米),
什刹海街道西四北社区卫生服务站,医院,"116.376473,39.922387",西安门大街甲84号(西四地铁站D西南口步行370米),
北京好中医国医馆,医院,"116.446101,39.876503",潘家园路9号院底商,
东城区东四社区卫生服务站,医院,"116.420139,39.930104",东四六条62-2号,
西城区菜西社区卫生服务站,医院,"116.368558,39.894263",老墙根街107号院3号楼1层,
北京中医药大学附属护国寺中医医院,医院,"116.374071,39.939015",航空胡同小区北区南门旁,
北京市羊坊店医院,医院,"116.332639,39.899918",羊坊店双贝子坟路1号,
果子巷社区卫生服务站,医院,"116.375638,39.885510",菜市口大街甲2号4号楼108号,
金融街街道宏汇园社区卫生服务站,医院,"116.370191,39.915158",宏庙胡同宏汇园小区8号楼4门102室,
北京劲松中西医结合医院,医院,"116.467375,39.871026",南新园中路112号楼,
东城区东花市南里社区卫生服务站,医院,"116.436727,39.894881",东花市南里东区13号楼107-108室,
北京德胜门中医皮肤医院,医院,"116.379943,39.951955",德胜门外大街200号北京德胜门中医院,
东城区南门仓社区卫生服务站,医院,"116.430966,39.928591",仓南胡同5号-1号附近,
北京市鼓楼中医医院-京城名医馆,医院,"116.397628,39.944163",豆腐池胡同13号北京市鼓楼中医医院,
香河园社区卫生服务中心,医院,"116.436921,39.953867",柳芳南里15号楼,
新街口社区卫生服务中心,医院,"116.359294,39.939827",后半壁街19号(西直门地铁站B东北口步行290米),
东城区新中街社区卫生服务站,医院,"116.439152,39.935712",新中西里小区6号楼与4号楼之间,
西城区畅柳园社区卫生服务站,医院,"116.384331,39.881401",南华西街畅柳园小区南华里2楼西门,
普康中医医院,医院,"116.403350,39.957920",安外黄寺大街2号,
东城区长青园社区卫生服务站,医院,"116.426252,39.875383",长青园路长青园16号楼迤南,
东城社区卫生服务站(小牌坊胡同),医院,"116.432967,39.918995",朝阳门街道小牌坊胡同30号,
北京市西城区金融街街道民康社区卫生服务站,医院,"116.364894,39.900814",铜光胡同1号(长椿街地铁站B2东北口步行180米),
北京瑞安康复医院,医院,"116.345214,39.875246",鸭子桥路35号,
朝阳区中医医院朝外社区卫生服务中心,医院,"116.445590,39.926533",工人体育场南路6号,
北太平庄社区卫生服务中心,医院,"116.363150,39.950788",文慧园6号楼,
北京市西城区德胜社区卫生服务中心(德胜门外大街辅路),医院,"116.380062,39.956674",德胜门外大街34号,
北京市朝阳区建外街道灵通观社区卫生服务站,医院,"116.446280,39.905297",建国门外大街灵通观甲1号,
西城区槐柏树社区卫生服务站,医院,"116.356612,39.896423",槐柏树街槐柏树北里6号楼,
武圣东里社区卫生服务站,医院,"116.471185,39.878549",武圣东路武圣东里5号,
北京市西城区广外医院,医院,"116.331259,39.888760",广外三义里甲2号(湾子地铁站C东南口步行290米),
北京高新医院,医院,"116.445200,39.867535",左安门外饮马井45号(方庄地铁站C东南口步行470米),
潘家园第二社区卫生服务中心,医院,"116.470590,39.875382",松榆里22号,
杏林康桥正骨馆,医院,"116.454015,39.904629",建外soho西区-东区西门旁,
北京中医医院教育处,医院,"116.407683,39.929225",小取灯胡同5号,
证仁医院,医院,"116.357820,39.870699",右安门西街临4号,
团结湖社区卫生服务中心,医院,"116.468100,39.932199",团结湖北三条7号,
宣武流动医院,医院,"116.345893,39.889174",广安门外大街甲2号,
北京市西城区什刹海街道白米社区卫生服务站,医院,"116.395979,39.934598",地安门外大街133号(什刹海地铁站C东南口步行320米),
金融街街道砖塔社区卫生服务站,医院,"116.370196,39.922130",金融街街道砖塔胡同丙56号(西四地铁站D西南口步行430米),
北京市社区卫生服务,医院,"116.446594,39.905491",建国门外大街灵通观甲1号,
北京市第六医院南区,医院,"116.412969,39.942322",交道口北二条36号,
北京市朝阳区八里庄社区卫生服务中心,医院,"116.482871,39.920359",延静西里11号楼,
雅宝路社区卫生服务站,医院,"116.440076,39.919387",市场街小区18号楼,
东城区魏家社区卫生服务站,医院,"116.417028,39.931862",东四北大街247(张自忠路地铁站D西南口步行160米),
左家庄社区卫生服务中心,医院,"116.456672,39.951422",顺源街1号楼,
北京健行中医医院,医院,"116.417450,39.931728",东四北大街248号(张自忠路地铁站D西南口步行180米),
中国人民解放军总医院第六医学中心,医院,"116.324117,39.921941",阜成路6号(白堆子地铁站D西南口步行160米),
西长安街街道互助社区卫生服务站,医院,"116.373892,39.918479",西单北大街6号(灵境胡同地铁站B东北口步行250米),
北京市西城区广外社区卫生服务中心,医院,"116.342400,39.880714",广安门车站西街2号院13号楼,
十八里店社区卫生服务中心,医院,"116.453741,39.869232",弘善一号路弘善家园316号楼底商,
恒安中医院,医院,"116.479090,39.883897",西大望路甲27号(平乐园地铁站C东南口步行250米),
东铁营街道南方庄社区卫生服务站,医院,"116.435808,39.859387",芳星园三区南2门旁,
东城区法华寺社区卫生服务站,医院,"116.422587,39.886885",体育馆西路1号1,
总政机关医院,医院,"116.393017,39.957504",安德里北街21号,
沙子口社区卫生服务站,医院,"116.409602,39.858749",南三环中路67号院6号,
北京市中西医结合骨伤研究所,医院,"116.426042,39.937582",东直门内海运仓甲5号,
北京中仁中医医院,医院,"116.364693,39.956825",学院南路12号科技园孵化大厦A座1层A101,
商务部老年大学,学校,"116.413724,39.905765",东单台基厂头条10号院(王府井地铁站C3西南口步行460米),
北京开放大学(东城分校),学校,"116.412604,39.924031",东四西大街48号(中国美术馆地铁站B东北口步行200米),
北京市东城区职业大学(美术馆校区),学校,"116.413058,39.923824",东四西大街48号(中国美术馆地铁站B东北口步行230米),
中国人民大学(老校区),学校,"116.415014,39.933667",张自忠路3号(张自忠路地铁站A西北口步行160米),
北京联合大学(什刹海校区),学校,"116.395147,39.938597",前海东沿50号(什刹海地铁站A2西北口步行50米),
北京师范大学西城校园,学校,"116.383911,39.936255",定阜街1号,
文化部老年大学,学校,"116.422020,39.925660",朝阳门内大街203号朝内头条社区,
东吉祥社区老年学校,学校,"116.398617,39.932790",西吉祥胡同与帘子库胡同交叉口西北80米,
建行大学,学校,"116.362252,39.920726",锦什坊街35号大厦,
国家药品监督管理局-老年大学,学校,"116.401457,39.879733",天坛西里1-2号(天桥地铁站C东南口步行270米),
海关总署老年大学,学校,"116.451779,39.898269",双井街道双花园南里二区-11号楼东南门2层,
大千艺龄学堂(陶然亭校区),学校,"116.372942,39.872399",育新街47号清芷园小区清芷园会所地下二层,
中央广播电视大学(复兴门校区),学校,"116.357980,39.906361",复兴门内大街160号(复兴门地铁站D西南口旁),
中国人民公安大学木樨地校区,学校,"116.337397,39.901002",复兴门外木樨地南里甲1号,
北京开放大学(西城分校),学校,"116.362862,39.875335",右安门内大街67号,
首都医科大学,学校,"116.352850,39.863411",右安门外西头条10号,
北京市西城经济科学大学(柳巷),学校,"116.364586,39.938876",南草厂22号(新街口地铁站D西南口步行430米),
首都经济贸易大学红庙校区,学校,"116.475892,39.914651",金台里2号,
北京开放大学西直门校区,学校,"116.363392,39.937593",小后仓胡同甲36号(曙光幼儿园和皇城根小学中间),
北京建筑大学(西城校区),学校,"116.341397,39.935142",展览馆路1号(北京展览馆),
北京信息科技大学(金台路校区),学校,"116.469759,39.921243",金台西路2号院,
快乐50老年大学(广安门校区),学校,"116.356933,39.892999",广安门内大街15号(广安门内地铁站A西北口步行450米),
北京工业大学,学校,"116.481764,39.875280",平乐园100号,
北京市西城经济科学大学,学校,"116.363959,39.937662",南草厂街63号,
北京师范大学,学校,"116.365499,39.961081",北太平庄街道新街口外大街19号,
北京工业大学(西区),学校,"116.476197,39.877827",秋实路与思源路交叉口西180米,
北京交通大学东校区,学校,"116.347222,39.947330",高粱桥斜街44号,
首都医科大学南校区,学校,"116.352989,39.860296",右安门外大街(西铁营地铁站D口步行220米),
北京市东城老年大学,学校,"116.417118,39.956443",和平里中街乙14号(和平里北街地铁站D西南口步行260米),
